,tweet_id,retweets,likes
948,751251247299190784,6500,13496
949,751205363882532864,2020,6798
950,751132876104687617,1442,5490
951,750868782890057730,1539,5173
952,750719632563142656,5585,14247
953,750506206503038976,1270,4805
954,750429297815552001,4780,14209
955,750383411068534784,1257,4893
956,750381685133418496,35,740
957,750147208377409536,1067,3336
958,750132105863102464,1397,3910
959,750117059602808832,1432,4653
960,750101899009982464,931,3279
961,750086836815486976,600,2339
962,750071704093859840,3692,8450
963,750056684286914561,982,3373
964,750041628174217216,684,3420
965,750026558547456000,871,2921
966,750011400160841729,1005,3492
967,749996283729883136,891,3261
968,749981277374128128,2707,5507
969,749774190421639168,1447,5008
970,749417653287129088,1846,6575
971,749403093750648834,603,2827
972,749395845976588288,3829,9263
973,749317047558017024,2446,5910
974,749075273010798592,2290,6211
975,749064354620928000,1673,5160
976,749036806121881602,861,3338
977,748977405889503236,3767,11564
978,748932637671223296,2483,6297
979,748705597323898880,1041,2976
980,748699167502000129,1765,5094
981,748692773788876800,1468,4562
982,748575535303884801,2200,6538
983,748568946752774144,742,2343
984,748346686624440324,1366,5615
985,748337862848962560,4554,8267
986,748324050481647620,844,3991
987,748307329658011649,790,3951
988,748220828303695873,8588,15184
989,747963614829678593,2377,6234
990,747933425676525569,2812,7125
991,747885874273214464,1093,3171
992,747844099428986880,823,3016
993,747816857231626240,1284,5222
994,747651430853525504,174,1482
995,747648653817413632,6436,13854
996,747600769478692864,601,2494
997,747594051852075008,1162,3962
998,747512671126323200,1744,5978
999,747461612269887489,1140,4161
1000,747439450712596480,2127,5842
1001,747242308580548608,3174,0
1002,747219827526344708,1737,5671
1003,747204161125646336,1010,3633
1004,747103485104099331,4415,10305
1005,746906459439529985,328,3097
1006,746872823977771008,2366,6432
1007,746818907684614144,1892,5685
1008,746790600704425984,1756,5226
1009,746757706116112384,4280,10258
1010,746726898085036033,1968,6487
1011,746542875601690625,2052,5408
1012,746521445350707200,1082,0
1013,746507379341139972,1189,4982
1014,746369468511756288,1812,6487
1015,746131877086527488,2421,7400
1016,746056683365994496,905,3804
1017,745789745784041472,1172,4340
1018,745712589599014916,2552,7475
1019,745433870967832576,2792,7633
1020,745422732645535745,2686,9202
1021,745314880350101504,3050,7683
1022,745074613265149952,3869,8392
1023,745057283344719872,2512,7763
1024,744995568523612160,692,3203
1025,744971049620602880,2955,8441
1026,744709971296780288,1707,5998
1027,744334592493166593,2355,7243
1028,744234799360020481,77289,128192
1029,744223424764059648,410,1824
1030,743980027717509120,1198,4445
1031,743895849529389061,1051,3906
1032,743835915802583040,2304,0
1033,743609206067040256,1512,4804
1034,743595368194129920,7211,19784
1035,743545585370791937,1032,3770
1036,743510151680958465,4056,8463
1037,743253157753532416,1329,4525
1038,743222593470234624,2096,6636
1039,743210557239623680,1500,4107
1040,742534281772302336,3891,7557
1041,742528092657332225,2180,4756
1042,742465774154047488,4251,7767
1043,742423170473463808,4177,10546
1044,742385895052087300,2180,7276
1045,742161199639494656,1508,4644
1046,742150209887731712,1710,5514
1047,741793263812808706,1655,4871
1048,741743634094141440,3030,8749
1049,741438259667034112,914,3930
1050,741303864243200000,3545,9394
1051,741099773336379392,6062,10726
1052,741067306818797568,3395,10098
1053,740995100998766593,3032,6855
1054,740711788199743490,1024,3644
1055,740699697422163968,854,3036
1056,740676976021798912,7471,19399
1057,740373189193256964,14602,37142
1058,740365076218183684,480,2653
1059,740359016048689152,936,3530
1060,740214038584557568,2156,7153
1061,739979191639244800,6499,21358
1062,739932936087216128,1181,4335
1063,739844404073074688,932,4048
1064,739623569819336705,1498,4081
1065,739606147276148736,1815,5754
1066,739544079319588864,23518,42555
1067,739485634323156992,3223,7708
1068,739238157791694849,50844,73289
1069,738891149612572673,6,115
1070,738885046782832640,1245,4030
1071,738883359779196928,890,3571
1072,738537504001953792,1711,5450
1073,738402415918125056,933,3503
1074,738184450748633089,1324,4621
1075,738166403467907072,3738,9406
1076,738156290900254721,723,2703
1077,737826014890496000,1935,5634
1078,737800304142471168,3789,10680
1079,737678689543020544,1466,5395
1080,737445876994609152,4883,11033
1081,737322739594330112,882,3855
1082,737310737551491075,8100,15679
1083,736736130620620800,1906,4616
1084,736392552031657984,8152,18984
1085,736365877722001409,1365,4274
1086,736225175608430592,3023,8684
1087,736010884653420544,3250,8453
1088,735991953473572864,1257,3849
1089,735648611367784448,1197,4293
1090,735635087207878657,2589,6613
1091,735274964362878976,5554,13888
1092,735256018284875776,966,3590
1093,735137028879360001,1055,3341
1094,734912297295085568,562,2921
1095,734787690684657664,6889,13422
1096,734776360183431168,590,2675
1097,734559631394082816,431,1601
1098,733828123016450049,852,3834
1099,733822306246479872,1104,3919
1100,733482008106668032,1037,3356
1101,733460102733135873,1403,4490
1102,733109485275860992,17326,45363
1103,732732193018155009,584,2602
1104,732726085725589504,965,3766
1105,732585889486888962,846,3939
1106,732375214819057664,2749,8622
1107,732005617171337216,5966,15942
1108,731285275100512256,1073,3721
1109,731156023742988288,1389,4087
1110,730924654643314689,2165,6532
1111,730573383004487680,2358,5256
1112,730427201120833536,1137,3704
1113,730211855403241472,1148,4086
1114,730196704625098752,2108,5212
1115,729854734790754305,1220,4293
1116,729838605770891264,418,1816
1117,729823566028484608,1350,4258
1118,729463711119904772,2514,6199
1119,729113531270991872,359,2010
1120,728986383096946689,892,3381
1121,728760639972315136,1848,4973
1122,728751179681943552,740,2981
1123,728653952833728512,1139,3534
1124,728409960103686147,2199,5254
1125,728387165835677696,1041,3918
1126,728046963732717569,1281,4594
1127,728035342121635841,1830,4846
1128,728015554473250816,1194,4374
1129,727685679342333952,695,3127
1130,727644517743104000,1911,6298
1131,727524757080539137,1338,4764
1132,727314416056803329,816,3539
1133,727286334147182592,896,3240
1134,727175381690781696,1493,4122
1135,727155742655025152,1447,3878
1136,726935089318363137,2665,7336
1137,726887082820554753,1642,4088
1138,726828223124897792,1098,3782
1139,726224900189511680,1266,4708
1140,725842289046749185,2886,7515
1141,725786712245440512,1481,4433
1142,725729321944506368,1943,5525
1143,725458796924002305,677,1505
1144,724983749226668032,1424,3948
1145,724771698126512129,698,2522
1146,724405726123311104,1799,5656
1147,724049859469295616,1924,4615
1148,724046343203856385,607,2840
1149,724004602748780546,1729,4461
1150,723912936180330496,1336,4137
1151,723688335806480385,3248,8227
1152,723673163800948736,971,3218
1153,723179728551723008,2049,5647
1154,722974582966214656,1712,4380
1155,722613351520608256,1785,5275
1156,721503162398597120,2048,4964
1157,721001180231503872,666,2687
1158,720785406564900865,842,3322
1159,720775346191278080,743,2637
1160,720415127506415616,1622,4393
1161,720389942216527872,2753,6833
1162,720340705894408192,1059,3059
1163,720059472081784833,1232,4144
1164,720043174954147842,2185,5217
1165,719991154352222208,1911,5153
1166,719704490224398336,1582,4861
1167,719551379208073216,2112,5387
1168,719367763014393856,803,2972
1169,719339463458033665,1358,4694
1170,719332531645071360,1040,3631
1171,718971898235854848,1201,3713
1172,718939241951195136,1916,5582
1173,718631497683582976,8823,20174
1174,718613305783398402,525,2606
1175,718540630683709445,1101,2654
1176,718460005985447936,581,2881
1177,718454725339934721,1637,5197
1178,718246886998687744,547,2053
1179,718234618122661888,1086,4119
1180,717841801130979328,649,2609
1181,717790033953034240,1226,3086
1182,717537687239008257,2003,6134
1183,717428917016076293,497,1707
1184,717421804990701568,921,3362
1185,717047459982213120,2076,6673
1186,717009362452090881,1067,3484
1187,716802964044845056,1276,4543
1188,716791146589110272,1514,5886
1189,716730379797970944,460,1306
1190,716447146686459905,6415,13970
1191,716439118184652801,239,2517
1192,716285507865542656,1188,2961
1193,716080869887381504,1896,5204
1194,715928423106027520,955,3405
1195,715758151270801409,1552,3976
1196,715733265223708672,1849,4970
1197,715704790270025728,615,2987
1198,715696743237730304,1407,4160
1199,715680795826982913,1768,4606
1200,715360349751484417,1713,5830
1201,715342466308784130,745,3215
1202,715220193576927233,713,2570
1203,715200624753819648,2053,5457
1204,715009755312439296,1348,4439
1205,714982300363173890,1127,4001
1206,714962719905021952,4658,7846
1207,714957620017307648,1548,4405
1208,714631576617938945,1090,3479
1209,714606013974974464,1016,3854
1210,714485234495041536,1269,2891
1211,714258258790387713,779,3202
1212,714251586676113411,916,3479
1213,714214115368108032,960,2418
1214,714141408463036416,1527,4578
1215,713919462244790272,848,3484
1216,713909862279876608,596,2035
1217,713900603437621249,811,3009
1218,713761197720473600,1497,5190
1219,713411074226274305,1407,4701
1220,713177543487135744,3092,7668
1221,713175907180089344,1584,4756
1222,712809025985978368,7343,19837
1223,712717840512598017,5451,13192
1224,712668654853337088,1327,4440
1225,712438159032893441,1703,5668
1226,712309440758808576,25,260
1227,712097430750289920,1133,4046
1228,712092745624633345,981,3135
1229,712085617388212225,529,3447
1230,712065007010385924,684,2414
1231,711998809858043904,137,0
1232,711968124745228288,2522,8583
1233,711743778164514816,1074,3025
1234,711732680602345472,4506,9497
1235,711694788429553666,19909,35024
1236,711652651650457602,1000,4127
1237,711363825979756544,1242,3895
1238,711306686208872448,797,3526
1239,711008018775851008,683,3194
1240,710997087345876993,1516,4854
1241,710844581445812225,748,2715
1242,710833117892898816,586,2868
1243,710658690886586372,615,2460
1244,710609963652087808,2560,5117
1245,710588934686908417,2049,4864
1246,710296729921429505,800,2525
1247,710283270106132480,563,2271
1248,710272297844797440,1377,4827
1249,710269109699739648,1226,2561
1250,710153181850935296,972,3101
1251,710140971284037632,976,2950
1252,710117014656950272,2174,5861
1253,709918798883774466,1168,3179
1254,709901256215666688,108,718
1255,709852847387627521,1301,3743
1256,709566166965075968,1319,3767
1257,709556954897764353,1161,3502
1258,709519240576036864,263,1586
1259,709449600415961088,645,2373
1260,709409458133323776,760,2795
1261,709225125749587968,627,2553
1262,709207347839836162,6369,13446
1263,709198395643068416,697,2570
1264,709179584944730112,735,2147
1265,709158332880297985,453,2183
1266,709042156699303936,1795,5080
1267,708853462201716736,716,1910
1268,708845821941387268,979,3165
1269,708834316713893888,549,1814
1270,708810915978854401,7605,17620
1271,708738143638450176,887,2927
1272,708711088997666817,796,2719
1273,708479650088034305,739,2717
1274,708469915515297792,894,3280
1275,708400866336894977,11035,17096
1276,708356463048204288,1468,3853
1277,708349470027751425,806,2511
1278,708149363256774660,1684,4556
1279,708130923141795840,916,3618
1280,708119489313951744,1066,2866
1281,708109389455101952,589,2066
1282,708026248782585858,2102,4658
1283,707995814724026368,1223,3317
1284,707983188426153984,2,51
1285,707969809498152960,1057,2876
1286,707776935007539200,1034,3500
1287,707741517457260545,668,2656
1288,707738799544082433,2700,4379
1289,707693576495472641,1093,3657
1290,707629649552134146,958,2757
1291,707610948723478529,7017,18122
1292,707420581654872064,761,2437
1293,707411934438625280,652,2428
1294,707387676719185920,1426,3748
1295,707377100785885184,1177,3515
1296,707315916783140866,703,2632
1297,707297311098011648,876,2947
1298,707059547140169728,740,2748
1299,707038192327901184,874,2348
1300,707021089608753152,1501,4337
1301,707014260413456384,648,2457
1302,706904523814649856,8569,15569
1303,706901761596989440,660,2211
1304,706681918348251136,1057,3544
1305,706644897839910912,1194,2752
1306,706593038911545345,688,2304
1307,706538006853918722,1539,3692
1308,706516534877929472,1126,3312
1309,706346369204748288,1004,3680
1310,706310011488698368,8747,22912
1311,706291001778950144,511,1815
1312,706265994973601792,1000,2908
1313,706169069255446529,2434,4189
1314,706166467411222528,1761,5506
1315,706153300320784384,420,1597
1316,705975130514706432,806,3317
1317,705970349788291072,974,3360
1318,705898680587526145,619,2537
1319,705786532653883392,578,2090
1320,705591895322394625,1263,3394
1321,705475953783398401,1009,3166
1322,705442520700944385,1803,4760
1323,705428427625635840,1857,4075
1324,705239209544720384,818,3205
1325,705223444686888960,880,2760
1326,705102439679201280,565,2298
1327,705066031337840642,661,2326
1328,704871453724954624,1217,4550
1329,704859558691414016,598,2412
1330,704847917308362754,1681,5465
1331,704819833553219584,1101,2832
1332,704761120771465216,3174,7105
1333,704499785726889984,1090,3143
1334,704491224099647488,92,818
1335,704480331685040129,1156,3639
1336,704364645503647744,3883,8598
1337,704347321748819968,386,1692
1338,704134088924532736,509,1622
1339,704113298707505153,616,1987
1340,704054845121142784,1000,3127
1341,703774238772166656,509,1975
1342,703769065844768768,1241,3522
1343,703631701117943808,752,2780
1344,703611486317502464,1664,4134
1345,703425003149250560,1512,4074
1346,703407252292673536,761,2637
1347,703382836347330562,1249,3754
1348,703356393781329922,422,2040
1349,703268521220972544,607,2108
1350,703079050210877440,3379,7901
1351,703041949650034688,13735,28282
1352,702932127499816960,791,2774
1353,702899151802126337,493,1729
1354,702684942141153280,1177,3439
1355,702671118226825216,613,2343
1356,702598099714314240,3590,11063
1357,702539513671897089,1054,3073
1358,702332542343577600,1697,3422
1359,702321140488925184,1129,3516
1360,702276748847800320,834,2648
1361,702217446468493312,1464,5139
1362,701981390485725185,1081,3684
1363,701952816642965504,1113,4081
1364,701889187134500865,1507,3814
1365,701805642395348998,1849,3672
1366,701601587219795968,502,2237
1367,701570477911896070,1022,3011
1368,701545186879471618,663,2836
1369,701214700881756160,5616,13100
1370,700890391244103680,629,2382
1371,700864154249383937,669,2779
1372,700847567345688576,545,2603
1373,700796979434098688,1044,2604
1374,700747788515020802,10274,24475
1375,700518061187723268,873,2821
1376,700505138482569216,624,2438
1377,700462010979500032,1969,4439
1378,700167517596164096,815,2839
1379,700151421916807169,725,2398
1380,700143752053182464,3021,8079
1381,700062718104104960,757,2825
1382,700029284593901568,635,2212
1383,700002074055016451,1470,3540
1384,699801817392291840,1055,3265
1385,699788877217865730,543,2407
1386,699779630832685056,1353,2964
1387,699775878809702401,667,2099
1388,699691744225525762,5019,10977
1389,699446877801091073,2857,6351
1390,699434518667751424,557,2326
1391,699423671849451520,362,1467
1392,699413908797464576,675,2206
1393,699370870310113280,481,2009
1394,699323444782047232,947,3377
1395,699088579889332224,688,2391
1396,699079609774645248,715,2618
1397,699072405256409088,1293,3214
1398,699060279947165696,1987,4046
1399,699036661657767936,1305,2792
1400,698989035503689728,1080,3627
1401,698953797952008193,982,2900
1402,698907974262222848,680,2721
1403,698710712454139905,751,2651
1404,698703483621523456,413,1556
1405,698635131305795584,374,1375
1406,698549713696649216,679,2481
1407,698355670425473025,492,2003
1408,698342080612007937,1040,2430
1409,698262614669991936,2198,5089
1410,698195409219559425,6541,17967
1411,698178924120031232,802,3012
1412,697995514407682048,363,1631
1413,697990423684476929,1414,3518
1414,697943111201378304,755,2574
1415,697881462549430272,1298,3233
1416,697630435728322560,590,1867
1417,697616773278015490,1103,3378
1418,697596423848730625,1376,3242
1419,697575480820686848,551,2189
1420,697516214579523584,1239,2221
1421,697482927769255936,740,2590
1422,697463031882764288,1511,3659
1423,697270446429966336,2033,4997
1424,697259378236399616,1089,3523
1425,697255105972801536,1271,3234
1426,697242256848379904,731,2697
1427,696900204696625153,1123,3422
1428,696894894812565505,738,2521
1429,696886256886657024,1957,5176
1430,696877980375769088,781,2623
1431,696754882863349760,388,1576
1432,696744641916489729,1033,2228
1433,696713835009417216,712,2544
1434,696518437233913856,1848,4178
1435,696490539101908992,162,1309
1436,696488710901260288,1132,2725
1437,696405997980676096,1247,3441
1438,696100768806522880,726,2074
1439,695816827381944320,1281,3207
1440,695794761660297217,852,3409
1441,695767669421768709,818,2004
1442,695629776980148225,2304,4896
1443,695446424020918272,1979,4660
1444,695409464418041856,3903,9223
1445,695314793360662529,1616,3906
1446,695095422348574720,674,2821
1447,695074328191332352,1206,3042
1448,695064344191721472,657,1719
1449,695051054296211456,862,2854
1450,694925794720792577,1004,2891
1451,694905863685980160,1026,2966
1452,694669722378485760,15819,38172
1453,694356675654983680,316,1612
1454,694352839993344000,678,2181
1455,694342028726001664,531,1688
1456,694329668942569472,546,2150
1457,694206574471057408,2233,4488
1458,694183373896572928,1014,3149
1459,694001791655137281,1132,3623
1460,693993230313091072,443,2003
1461,693942351086120961,404,1849
1462,693647888581312512,649,2887
1463,693644216740769793,142,1437
1464,693642232151285760,455,2724
1465,693629975228977152,877,2626
1466,693622659251335168,406,1649
1467,693590843962331137,2153,5424
1468,693582294167244802,281,1759
1469,693486665285931008,684,1898
1470,693280720173801472,1360,3597
1471,693267061318012928,899,2554
1472,693262851218264065,549,2391
1473,693231807727280129,802,3065
1474,693155686491000832,3507,8455
1475,693109034023534592,671,1841
1476,693095443459342336,506,2007
1477,692919143163629568,816,2860
1478,692905862751522816,962,2606
1479,692901601640583168,661,1918
1480,692894228850999298,883,2438
1481,692828166163931137,964,3080
1482,692752401762250755,3982,7316
1483,692568918515392513,1685,4651
1484,692535307825213440,1486,3421
1485,692530551048294401,459,1980
1486,692423280028966913,253,1579
1487,692417313023332352,3807,10036
1488,692187005137076224,901,2698
1489,692158366030913536,872,2311
1490,692142790915014657,430,1755
1491,692041934689402880,1394,3644
1492,692017291282812928,1048,3067
1493,691820333922455552,1802,4224
1494,691793053716221953,4602,8713
1495,691756958957883396,1121,3096
1496,691675652215414786,558,2075
1497,691483041324204033,626,2541
1498,691459709405118465,1253,4347
1499,691444869282295808,932,2838
1500,691416866452082688,8375,20727
1501,691321916024623104,722,2766
1502,691096613310316544,980,3175
1503,691090071332753408,372,1823
1504,690989312272396288,3154,6338
1505,690959652130045952,1380,3830
1506,690938899477221376,2185,4435
1507,690932576555528194,1117,3523
1508,690735892932222976,1404,4042
1509,690728923253055490,570,2320
1510,690690673629138944,866,2488
1511,690649993829576704,307,1398
1512,690607260360429569,19,308
1513,690597161306841088,657,2103
1514,690400367696297985,494,1998
1515,690374419777196032,947,3479
1516,690360449368465409,976,2850
1517,690348396616552449,558,1608
1518,690248561355657216,454,1804
1519,690021994562220032,1134,2988
1520,690015576308211712,808,2682
1521,690005060500217858,1851,3919
1522,689999384604450816,412,1526
1523,689993469801164801,502,1574
1524,689977555533848577,487,1459
1525,689905486972461056,759,2594
1526,689877686181715968,1301,3228
1527,689835978131935233,824,2317
1528,689661964914655233,1014,3419
1529,689659372465688576,4270,11136
1530,689623661272240129,716,2399
1531,689599056876867584,6053,12459
1532,689557536375177216,509,2204
1533,689517482558820352,1566,3626
1534,689289219123089408,1013,2407
1535,689283819090870273,1211,3521
1536,689280876073582592,788,2141
1537,689275259254616065,269,1239
1538,689255633275777024,1180,2746
1539,689154315265683456,1100,3271
1540,689143371370250240,568,2176
1541,688916208532455424,958,2922
1542,688908934925697024,847,2264
1543,688898160958271489,864,2252
1544,688894073864884227,768,2388
1545,688828561667567616,405,1472
1546,688804835492233216,215,1026
1547,688789766343622656,728,2373
1548,688547210804498433,770,2791
1549,688519176466644993,799,2470
1550,688385280030670848,4882,9973
1551,688211956440801280,918,2380
1552,688179443353796608,645,2266
1553,688116655151435777,860,3019
1554,688064179421470721,394,1835
1555,687841446767013888,2780,5865
1556,687826841265172480,1252,2924
1557,687818504314159109,1047,2682
1558,687807801670897665,765,2559
1559,687732144991551489,721,1886
1560,687704180304273409,928,2616
1561,687664829264453632,563,2079
1562,687494652870668288,630,2051
1563,687480748861947905,273,1714
1564,687476254459715584,591,2117
1565,687460506001633280,594,2184
1566,687399393394311168,687,2032
1567,687317306314240000,10059,21548
1568,687312378585812992,2090,4666
1569,687127927494963200,2517,5852
1570,687124485711986689,557,2319
1571,687109925361856513,2712,6212
1572,687102708889812993,1090,2503
1573,687096057537363968,670,2404
1574,686947101016735744,3483,9219
1575,686760001961103360,1507,3766
1576,686749460672679938,1605,3726
1577,686730991906516992,1315,4446
1578,686683045143953408,884,3004
1579,686618349602762752,1491,3939
1580,686606069955735556,594,2020
1581,686394059078897668,750,1883
1582,686386521809772549,973,3477
1583,686377065986265092,618,2370
1584,686358356425093120,751,2354
1585,686286779679375361,1830,4286
1586,686050296934563840,810,2362
1587,686035780142297088,133,1238
1588,686034024800862208,1285,3336
1589,686007916130873345,459,2647
1590,686003207160610816,703,1947
1591,685973236358713344,590,2266
1592,685943807276412928,673,1758
1593,685906723014619143,3197,8076
1594,685681090388975616,139,2169
1595,685667379192414208,633,2502
1596,685663452032069632,1604,3473
1597,685641971164143616,852,3137
1598,685547936038666240,17211,35341
1599,685532292383666176,1268,3260
1600,685325112850124800,4392,10178
1601,685321586178670592,711,2838
1602,685315239903100929,1183,3580
1603,685307451701334016,482,2211
1604,685268753634967552,1330,3331
1605,685198997565345792,735,2487
1606,685169283572338688,1565,4381
1607,684969860808454144,422,2453
1608,684959798585110529,3435,7145
1609,684940049151070208,1151,3445
1610,684926975086034944,521,3760
1611,684914660081053696,1607,3749
1612,684902183876321280,585,2005
1613,684880619965411328,911,2251
1614,684830982659280897,23702,37614
1615,684800227459624960,1090,2909
1616,684594889858887680,3882,9570
1617,684588130326986752,1548,4411
1618,684567543613382656,1359,3219
1619,684538444857667585,1060,2840
1620,684481074559381504,1286,4137
1621,684460069371654144,610,2115
1622,684241637099323392,3621,8744
1623,684225744407494656,232,1328
1624,684222868335505415,1521,4118
1625,684200372118904832,1132,2324
1626,684195085588783105,570,2051
1627,684188786104872960,1292,3728
1628,684177701129875456,739,2160
1629,684147889187209216,1644,3190
1630,684122891630342144,523,2131
1631,684097758874210310,1576,4402
1632,683857920510050305,1226,4059
1633,683852578183077888,385,2060
1634,683849932751646720,1079,2809
1635,683834909291606017,1214,2809
1636,683828599284170753,1159,2986
1637,683773439333797890,1486,3588
1638,683742671509258241,3662,6981
1639,683515932363329536,3190,7883
1640,683498322573824003,1053,3388
1641,683481228088049664,1088,2817
1642,683462770029932544,735,2612
1643,683449695444799489,1766,4171
1644,683391852557561860,2618,8141
1645,683357973142474752,1034,3154
1646,683142553609318400,1146,3085
1647,683111407806746624,1004,3638
1648,683098815881154561,717,2318
1649,683078886620553216,617,2126
1650,683030066213818368,805,2310
1651,682962037429899265,18374,39673
1652,682808988178739200,203,1894
1653,682788441537560576,1230,2645
1654,682750546109968385,479,1626
1655,682697186228989953,393,1408
1656,682662431982772225,1177,3264
1657,682638830361513985,658,2202
1658,682429480204398592,1272,3662
1659,682406705142087680,1943,8110
1660,682393905736888321,749,2386
1661,682389078323662849,511,1787
1662,682303737705140231,1096,3296
1663,682259524040966145,1343,4464
1664,682242692827447297,1300,3479
1665,682088079302213632,10910,19640
1666,682059653698686977,1860,5315
1667,682047327939461121,1063,3435
1668,682032003584274432,2214,7038
1669,682003177596559360,1673,3370
1670,681981167097122816,1132,2962
1671,681891461017812993,913,2640
1672,681694085539872773,4437,13677
1673,681679526984871937,488,1875
1674,681654059175129088,1021,2825
1675,681610798867845120,518,2046
1676,681579835668455424,1440,3797
1677,681523177663676416,6400,15338
1678,681340665377193984,303,1755
1679,681339448655802368,4453,9934
1680,681320187870711809,839,2844
1681,681302363064414209,2011,4221
1682,681297372102656000,1051,3398
1683,681281657291280384,1208,3435
1684,681261549936340994,299,1556
1685,681242418453299201,598,1598
1686,681231109724700672,529,2554
1687,681193455364796417,1636,3964
1688,680970795137544192,725,2593
1689,680959110691590145,2178,4870
1690,680940246314430465,1164,3443
1691,680934982542561280,484,2215
1692,680913438424612864,678,2553
1693,680889648562991104,401,1888
1694,680836378243002368,1464,3683
1695,680805554198020098,723,2313
1696,680801747103793152,904,2530
1697,680798457301471234,1144,3057
1698,680609293079592961,783,2816
1699,680583894916304897,1471,3850
1700,680497766108381184,2097,4523
1701,680494726643068929,528,1829
1702,680473011644985345,819,2705
1703,680440374763077632,552,1548
1704,680221482581123072,316,1555
1705,680206703334408192,1289,3030
1706,680191257256136705,559,2289
1707,680176173301628928,1713,4164
1708,680161097740095489,801,2469
1709,680145970311643136,1907,3862
1710,680130881361686529,1041,2453
1711,680115823365742593,1000,2897
1712,680100725817409536,1499,3811
1713,680085611152338944,9753,13653
1714,680070545539371008,962,2744
1715,680055455951884288,7808,17839
1716,679877062409191424,705,2099
1717,679872969355714560,724,2314
1718,679862121895714818,684,2629
1719,679854723806179328,1354,3066
1720,679844490799091713,856,2536
1721,679828447187857408,15363,38718
1722,679777920601223168,1227,3292
1723,679736210798047232,877,2238
1724,679729593985699840,903,2310
1725,679722016581222400,517,1768
1726,679530280114372609,2273,5080
1727,679527802031484928,801,2829
1728,679511351870550016,1409,3603
1729,679503373272485890,1622,3377
1730,679475951516934144,703,2242
1731,679462823135686656,20650,33943
1732,679405845277462528,1325,2538
1733,679158373988876288,8896,22949
1734,679148763231985668,1128,2958
1735,679132435750195208,1274,3164
1736,679111216690831360,2804,6361
1737,679062614270468097,9020,18249
1738,679047485189439488,751,2406
1739,679001094530465792,1348,3011
1740,678991772295516161,1281,2481
1741,678969228704284672,506,1745
1742,678800283649069056,988,2743
1743,678798276842360832,1300,3715
1744,678774928607469569,1008,2964
1745,678767140346941444,1502,3765
1746,678764513869611008,525,1737
1747,678755239630127104,3633,7618
1748,678740035362037760,1865,3991
1749,678708137298427904,2667,5926
1750,678675843183484930,1631,3060
1751,678643457146150913,468,2182
1752,678446151570427904,1724,4252
1753,678424312106393600,2783,5767
1754,678410210315247616,1994,4514
1755,678399652199309312,30220,61724
1756,678396796259975168,458,1690
1757,678389028614488064,459,1985
1758,678380236862578688,987,2590
1759,678341075375947776,589,1834
1760,678334497360859136,292,1380
1761,678278586130948096,6634,12218
1762,678255464182861824,406,1686
1763,678023323247357953,424,2045
1764,678021115718029313,6943,14613
1765,677961670166224897,1828,3621
1766,677918531514703872,445,1435
1767,677895101218201600,2310,5134
1768,677716515794329600,1062,3239
1769,677700003327029250,1565,3595
1770,677698403548192770,348,1296
1771,677687604918272002,917,2625
1772,677673981332312066,1630,3542
1773,677662372920729601,1064,2071
1774,677644091929329666,867,1992
1775,677573743309385728,794,2268
1776,677565715327688705,497,1368
1777,677557565589463040,1267,2581
1778,677547928504967168,3953,7353
1779,677530072887205888,243,1126
1780,677335745548390400,1946,3235
1781,677334615166730240,321,1436
1782,677331501395156992,257,1151
1783,677328882937298944,1631,3852
1784,677314812125323265,586,1745
1785,677301033169788928,449,1317
1786,677269281705472000,766,2105
1787,677228873407442944,1779,3748
1788,677187300187611136,998,2892
1789,676975532580409345,1165,2934
1790,676957860086095872,881,2334
1791,676949632774234114,428,1375
1792,676948236477857792,950,2297
1793,676946864479084545,410,1800
1794,676942428000112642,828,2200
1795,676936541936185344,5338,13461
1796,676916996760600576,1943,3144
1797,676897532954456065,786,2378
1798,676864501615042560,780,2227
1799,676821958043033607,16978,24449
1800,676819651066732545,719,1909
1801,676811746707918848,457,1500
1802,676776431406465024,2181,5271
1803,676617503762681856,1068,3064
1804,676613908052996102,210,1151
1805,676606785097199616,477,1987
1806,676603393314578432,425,1232
1807,676593408224403456,2336,4831
1808,676590572941893632,139,975
1809,676588346097852417,864,2467
1810,676582956622721024,305,1271
1811,676575501977128964,1218,2726
1812,676533798876651520,604,1980
1813,676496375194980353,577,1597
1814,676470639084101634,5068,12304
1815,676440007570247681,726,1815
1816,676430933382295552,373,1473
1817,676263575653122048,591,2182
1818,676237365392908289,320,1289
1819,676219687039057920,33685,79106
1820,676215927814406144,636,1830
1821,676191832485810177,1110,2398
1822,676146341966438401,723,2021
1823,676121918416756736,1261,2261
1824,676101918813499392,1249,2958
1825,676098748976615425,1559,3179
1826,676089483918516224,462,1383
1827,675898130735476737,626,1724
1828,675891555769696257,945,2245
1829,675888385639251968,1037,2513
1830,675878199931371520,1521,4409
1831,675870721063669760,611,1732
1832,675853064436391936,1408,2838
1833,675849018447167488,165,992
1834,675845657354215424,964,2405
1835,675822767435051008,573,1609
1836,675820929667219457,247,1105
1837,675798442703122432,3652,10810
1838,675781562965868544,511,1699
1839,675740360753160193,373,1220
1840,675710890956750848,898,1991
1841,675707330206547968,745,2095
1842,675706639471788032,103,678
1843,675534494439489536,451,1904
1844,675531475945709568,414,1242
1845,675522403582218240,307,1090
1846,675517828909424640,491,1375
1847,675501075957489664,6267,18023
1848,675497103322386432,1396,3299
1849,675489971617296384,642,1361
1850,675483430902214656,1045,1940
